BitsFlipped,OutputOnes,OutputFraction,ErrorPerN,Probability,MC_Probability,MC_Trials,LevelRealTrials,ProbRegisterClean,ProbRegisterHit,ProbMSBIntact,ProbMSBLost,Log10TrialCount
28,45,0.1757812500,-0.0742187500,2.747697167010e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.747697167010e-05,0.000000000000e+00,2.747697167010e-05,33.1151
28,46,0.1796875000,-0.0703125000,1.305239688450e-04,5.000000000000e-05,20000,22044,0.000000000000e+00,1.305239688450e-04,0.000000000000e+00,1.305239688450e-04,33.7918
28,47,0.1835937500,-0.0664062500,2.387636002036e-04,3.000000000000e-04,20000,22044,0.000000000000e+00,2.387636002036e-04,0.000000000000e+00,2.387636002036e-04,34.0541
28,48,0.1875000000,-0.0625000000,3.882721939200e-05,1.000000000000e-04,20000,22044,0.000000000000e+00,3.882721939200e-05,0.000000000000e+00,3.882721939200e-05,33.2653
28,49,0.1914062500,-0.0585937500,2.385341097685e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,2.385341097685e-04,0.000000000000e+00,2.385341097685e-04,34.0537
28,50,0.1953125000,-0.0546875000,1.499366433841e-04,1.000000000000e-04,20000,22044,2.856723728376e-10,1.499363577117e-04,2.856723728376e-10,1.499363577117e-04,33.8521
28,51,0.1992187500,-0.0507812500,5.432858436447e-05,5.000000000000e-05,20000,22044,1.013712657673e-08,5.431844723789e-05,1.013712657673e-08,5.431844723789e-05,33.4112
28,52,0.2031250000,-0.0468750000,6.574170539798e-05,1.000000000000e-04,20000,22044,1.703931717236e-07,6.557131222626e-05,1.787017954596e-07,6.556300360252e-05,33.4940
28,53,0.2070312500,-0.0429687500,3.272167417725e-05,5.000000000000e-05,20000,22044,1.806498480797e-06,3.091517569646e-05,1.807217760512e-06,3.091445641674e-05,33.1910
28,54,0.2109375000,-0.0390625000,4.429567832829e-05,1.000000000000e-04,20000,22044,1.357045132811e-05,3.072522700018e-05,1.501671220254e-05,2.927896612575e-05,33.3225
28,55,0.2148437500,-0.0351562500,9.924857473768e-05,0.000000000000e+00,20000,22044,7.692507267132e-05,2.232350206636e-05,7.704505154003e-05,2.220352319765e-05,33.6729
28,56,0.2187500000,-0.0312500000,4.254351463010e-04,4.000000000000e-04,20000,22044,3.421714317408e-04,8.326371456013e-05,4.029034777030e-04,2.253166859793e-05,34.3050
28,57,0.2226562500,-0.0273437500,1.248591472238e-03,1.400000000000e-03,20000,22044,1.226152366879e-03,2.243910535907e-05,1.230951659206e-03,1.763981303246e-05,34.7726
28,58,0.2265625000,-0.0234375000,4.587138002379e-03,4.550000000000e-03,20000,22044,3.606080051203e-03,9.810579511760e-04,4.573105240726e-03,1.403276165370e-05,35.3377
28,59,0.2304687500,-0.0195312500,8.905571549066e-03,7.750000000000e-03,20000,22044,8.822214192546e-03,8.335735652013e-05,8.894770662579e-03,1.080088648735e-05,35.6258
28,60,0.2343750000,-0.0156250000,2.521778584657e-02,2.465000000000e-02,20000,22044,1.813366026304e-02,7.084125583529e-03,2.521207513468e-02,5.710711888562e-06,36.0779
28,61,0.2382812500,-0.0117187500,3.205699871088e-02,2.980000000000e-02,20000,22044,3.154454905709e-02,5.124496537892e-04,3.205137857926e-02,5.620131611974e-06,36.1821
28,62,0.2421875000,-0.0078125000,7.314669609510e-02,7.090000000000e-02,20000,22044,4.668311612689e-02,2.646357996820e-02,7.314553364639e-02,1.162448701145e-06,36.5403
28,63,0.2460937500,-0.0039062500,6.083486398609e-02,6.200000000000e-02,20000,22044,5.898152725086e-02,1.853336735226e-03,6.083304910603e-02,1.814880057707e-06,36.4603
28,64,0.2500000000,0.0000000000,1.101097014098e-01,1.100500000000e-01,20000,22044,6.374883114520e-02,4.636087026465e-02,1.101094414656e-01,2.599442807797e-07,36.7180
28,65,0.2539062500,0.0039062500,6.970324379437e-02,6.935000000000e-02,20000,22044,5.898152725086e-02,1.072171654351e-02,6.970283398116e-02,4.098132183557e-07,36.5194
28,66,0.2578125000,0.0078125000,8.726759885563e-02,9.140000000000e-02,20000,22044,4.668311612689e-02,4.058448272873e-02,8.726752902841e-02,6.982722341265e-08,36.6170
28,67,0.2617187500,0.0117187500,5.283040746679e-02,5.245000000000e-02,20000,22044,3.154454905709e-02,2.128585840971e-02,5.283035994700e-02,4.751979672201e-08,36.3990
28,68,0.2656250000,0.0156250000,5.022484838367e-02,4.880000000000e-02,20000,22044,1.813366026304e-02,3.209118812062e-02,5.022483893725e-02,9.446419802284e-09,36.3771
28,69,0.2695312500,0.0195312500,2.231744285820e-02,2.075000000000e-02,20000,22044,8.822214192546e-03,1.349522866566e-02,2.231744047616e-02,2.382045848902e-09,36.0248
28,70,0.2734375000,0.0234375000,3.380668041569e-02,3.450000000000e-02,20000,22044,3.606080051203e-03,3.020060036449e-02,3.380667985618e-02,5.595152286431e-10,36.2051
28,71,0.2773437500,0.0273437500,1.484242549009e-02,1.505000000000e-02,20000,22044,1.226152366879e-03,1.361627312321e-02,1.484242545764e-02,3.245755454974e-11,35.8477
28,72,0.2812500000,0.0312500000,1.572888313426e-02,1.670000000000e-02,20000,22044,3.421714317408e-04,1.538671170252e-02,1.572888312377e-02,1.049204712715e-11,35.8728
28,73,0.2851562500,0.0351562500,1.294439786649e-02,1.240000000000e-02,20000,22044,7.692507267132e-05,1.286747279382e-02,1.294439786637e-02,1.223275968911e-13,35.7882
28,74,0.2890625000,0.0390625000,1.479762615579e-02,1.435000000000e-02,20000,22044,1.357045132811e-05,1.478405570446e-02,1.479762615576e-02,2.846549181466e-14,35.8463
28,75,0.2929687500,0.0429687500,3.142740442250e-03,2.600000000000e-03,20000,22044,1.806498480797e-06,3.140933943769e-03,3.142740442250e-03,0.000000000000e+00,35.1735
28,76,0.2968750000,0.0468750000,2.068652484401e-02,1.970000000000e-02,20000,22044,1.703931717236e-07,2.068635445084e-02,2.068652484401e-02,0.000000000000e+00,35.9918
28,77,0.3007812500,0.0507812500,3.056292862535e-03,3.550000000000e-03,20000,22044,1.013712657673e-08,3.056282725408e-03,3.056292862535e-03,0.000000000000e+00,35.1613
28,78,0.3046875000,0.0546875000,1.323086797345e-02,1.460000000000e-02,20000,22044,2.856723728376e-10,1.323086768778e-02,1.323086797345e-02,0.000000000000e+00,35.7977
28,79,0.3085937500,0.0585937500,1.203286368914e-02,1.260000000000e-02,20000,22044,0.000000000000e+00,1.203286368914e-02,1.203286368914e-02,0.000000000000e+00,35.7565
28,80,0.3125000000,0.0625000000,2.632702028861e-03,2.900000000000e-03,20000,22044,0.000000000000e+00,2.632702028861e-03,2.632702028861e-03,0.000000000000e+00,35.0965
28,81,0.3164062500,0.0664062500,1.151270067605e-02,1.115000000000e-02,20000,22044,0.000000000000e+00,1.151270067605e-02,1.151270067605e-02,0.000000000000e+00,35.7373
28,82,0.3203125000,0.0703125000,9.313259799387e-03,9.350000000000e-03,20000,22044,0.000000000000e+00,9.313259799387e-03,9.313259799387e-03,0.000000000000e+00,35.6452
28,83,0.3242187500,0.0742187500,2.199239625223e-03,2.350000000000e-03,20000,22044,0.000000000000e+00,2.199239625223e-03,2.199239625223e-03,0.000000000000e+00,35.0184
28,84,0.3281250000,0.0781250000,1.212755457402e-02,1.230000000000e-02,20000,22044,0.000000000000e+00,1.212755457402e-02,1.212755457402e-02,0.000000000000e+00,35.7599
28,85,0.3320312500,0.0820312500,2.835965532953e-03,3.250000000000e-03,20000,22044,0.000000000000e+00,2.835965532953e-03,2.835965532953e-03,0.000000000000e+00,35.1288
28,86,0.3359375000,0.0859375000,5.519650326022e-03,5.100000000000e-03,20000,22044,0.000000000000e+00,5.519650326022e-03,5.519650326022e-03,0.000000000000e+00,35.4181
28,87,0.3398437500,0.0898437500,1.641938504084e-03,1.850000000000e-03,20000,22044,0.000000000000e+00,1.641938504084e-03,1.641938504084e-03,0.000000000000e+00,34.8915
28,88,0.3437500000,0.0937500000,3.364825565977e-03,4.050000000000e-03,20000,22044,0.000000000000e+00,3.364825565977e-03,3.364825565977e-03,0.000000000000e+00,35.2031
28,89,0.3476562500,0.0976562500,2.398575489941e-03,2.150000000000e-03,20000,22044,0.000000000000e+00,2.398575489941e-03,2.398575489941e-03,0.000000000000e+00,35.0561
28,90,0.3515625000,0.1015625000,1.800237599211e-03,2.250000000000e-03,20000,22044,0.000000000000e+00,1.800237599211e-03,1.800237599211e-03,0.000000000000e+00,34.9315
28,91,0.3554687500,0.1054687500,5.167041766101e-03,5.500000000000e-03,20000,22044,0.000000000000e+00,5.167041766101e-03,5.167041766101e-03,0.000000000000e+00,35.3894
28,92,0.3593750000,0.1093750000,5.507689413960e-03,4.800000000000e-03,20000,22044,0.000000000000e+00,5.507689413960e-03,5.507689413960e-03,0.000000000000e+00,35.4171
28,93,0.3632812500,0.1132812500,2.133767443603e-03,2.050000000000e-03,20000,22044,0.000000000000e+00,2.133767443603e-03,2.133767443603e-03,0.000000000000e+00,35.0053
28,94,0.3671875000,0.1171875000,9.360721268577e-03,8.650000000000e-03,20000,22044,0.000000000000e+00,9.360721268577e-03,9.360721268577e-03,0.000000000000e+00,35.6475
28,95,0.3710937500,0.1210937500,1.043159706927e-02,1.075000000000e-02,20000,22044,0.000000000000e+00,1.043159706927e-02,1.043159706927e-02,0.000000000000e+00,35.6945
28,96,0.3750000000,0.1250000000,2.115199840221e-03,2.750000000000e-03,20000,22044,0.000000000000e+00,2.115199840221e-03,2.115199840221e-03,0.000000000000e+00,35.0015
28,97,0.3789062500,0.1289062500,1.022024002934e-02,1.025000000000e-02,20000,22044,0.000000000000e+00,1.022024002934e-02,1.022024002934e-02,0.000000000000e+00,35.6856
28,98,0.3828125000,0.1328125000,8.889357705938e-03,1.000000000000e-02,20000,22044,0.000000000000e+00,8.889357705938e-03,8.889357705938e-03,0.000000000000e+00,35.6250
28,99,0.3867187500,0.1367187500,2.518200956615e-03,2.250000000000e-03,20000,22044,0.000000000000e+00,2.518200956615e-03,2.518200956615e-03,0.000000000000e+00,35.0772
28,100,0.3906250000,0.1406250000,9.393577017549e-03,9.800000000000e-03,20000,22044,0.000000000000e+00,9.393577017549e-03,9.393577017549e-03,0.000000000000e+00,35.6490
28,101,0.3945312500,0.1445312500,4.036347747872e-03,3.600000000000e-03,20000,22044,0.000000000000e+00,4.036347747872e-03,4.036347747872e-03,0.000000000000e+00,35.2821
28,102,0.3984375000,0.1484375000,3.192228602075e-03,3.250000000000e-03,20000,22044,0.000000000000e+00,3.192228602075e-03,3.192228602075e-03,0.000000000000e+00,35.1802
28,103,0.4023437500,0.1523437500,2.922108486342e-03,2.800000000000e-03,20000,22044,0.000000000000e+00,2.922108486342e-03,2.922108486342e-03,0.000000000000e+00,35.1418
28,104,0.4062500000,0.1562500000,2.869896791496e-03,3.450000000000e-03,20000,22044,0.000000000000e+00,2.869896791496e-03,2.869896791496e-03,0.000000000000e+00,35.1340
28,105,0.4101562500,0.1601562500,1.679848212408e-03,1.950000000000e-03,20000,22044,0.000000000000e+00,1.679848212408e-03,1.679848212408e-03,0.000000000000e+00,34.9014
28,106,0.4140625000,0.1640625000,1.583403491849e-03,2.100000000000e-03,20000,22044,0.000000000000e+00,1.583403491849e-03,1.583403491849e-03,0.000000000000e+00,34.8757
28,107,0.4179687500,0.1679687500,1.505801597482e-03,1.550000000000e-03,20000,22044,0.000000000000e+00,1.505801597482e-03,1.505801597482e-03,0.000000000000e+00,34.8539
28,108,0.4218750000,0.1718750000,1.803561470318e-03,2.250000000000e-03,20000,22044,0.000000000000e+00,1.803561470318e-03,1.803561470318e-03,0.000000000000e+00,34.9323
28,109,0.4257812500,0.1757812500,1.001008439247e-03,9.500000000000e-04,20000,22044,0.000000000000e+00,1.001008439247e-03,1.001008439247e-03,0.000000000000e+00,34.6766
28,110,0.4296875000,0.1796875000,1.309786375674e-03,1.400000000000e-03,20000,22044,0.000000000000e+00,1.309786375674e-03,1.309786375674e-03,0.000000000000e+00,34.7933
28,111,0.4335937500,0.1835937500,7.510630918881e-04,8.000000000000e-04,20000,22044,0.000000000000e+00,7.510630918881e-04,7.510630918881e-04,0.000000000000e+00,34.5518
28,112,0.4375000000,0.1875000000,1.245677840091e-03,1.900000000000e-03,20000,22044,0.000000000000e+00,1.245677840091e-03,1.245677840091e-03,0.000000000000e+00,34.7716
28,113,0.4414062500,0.1914062500,5.235736761710e-04,8.500000000000e-04,20000,22044,0.000000000000e+00,5.235736761710e-04,5.235736761710e-04,0.000000000000e+00,34.3951
28,114,0.4453125000,0.1953125000,1.250751647550e-03,1.650000000000e-03,20000,22044,0.000000000000e+00,1.250751647550e-03,1.250751647550e-03,0.000000000000e+00,34.7733
28,115,0.4492187500,0.1992187500,3.632259968275e-04,4.000000000000e-04,20000,22044,0.000000000000e+00,3.632259968275e-04,3.632259968275e-04,0.000000000000e+00,34.2363
28,116,0.4531250000,0.2031250000,9.239898377632e-04,7.500000000000e-04,20000,22044,0.000000000000e+00,9.239898377632e-04,9.239898377632e-04,0.000000000000e+00,34.6418
28,117,0.4570312500,0.2070312500,8.156436933718e-04,5.500000000000e-04,20000,22044,0.000000000000e+00,8.156436933718e-04,8.156436933718e-04,0.000000000000e+00,34.5876
28,118,0.4609375000,0.2109375000,1.676772355459e-04,5.000000000000e-05,20000,22044,0.000000000000e+00,1.676772355459e-04,1.676772355459e-04,0.000000000000e+00,33.9006
28,119,0.4648437500,0.2148437500,6.564674532104e-04,6.000000000000e-04,20000,22044,0.000000000000e+00,6.564674532104e-04,6.564674532104e-04,0.000000000000e+00,34.4934
28,120,0.4687500000,0.2187500000,3.687011431434e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,3.687011431434e-05,3.687011431434e-05,0.000000000000e+00,33.2428
28,121,0.4726562500,0.2226562500,4.166302421443e-04,2.000000000000e-04,20000,22044,0.000000000000e+00,4.166302421443e-04,4.166302421443e-04,0.000000000000e+00,34.2959
28,122,0.4765625000,0.2265625000,9.689042539408e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,9.689042539408e-05,9.689042539408e-05,0.000000000000e+00,33.6624
28,123,0.4804687500,0.2304687500,1.881476126482e-04,3.000000000000e-04,20000,22044,0.000000000000e+00,1.881476126482e-04,1.881476126482e-04,0.000000000000e+00,33.9506
28,124,0.4843750000,0.2343750000,6.137766267684e-05,1.000000000000e-04,20000,22044,0.000000000000e+00,6.137766267684e-05,6.137766267684e-05,0.000000000000e+00,33.4642
28,125,0.4882812500,0.2382812500,1.094998397979e-04,0.000000000000e+00,20000,22044,0.000000000000e+00,1.094998397979e-04,1.094998397979e-04,0.000000000000e+00,33.7156
28,126,0.4921875000,0.2421875000,4.343667114668e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,4.343667114668e-05,4.343667114668e-05,0.000000000000e+00,33.3140
28,127,0.4960937500,0.2460937500,5.294317691829e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,5.294317691829e-05,5.294317691829e-05,0.000000000000e+00,33.4000
28,128,0.5000000000,0.2500000000,2.422907855884e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.422907855884e-05,2.422907855884e-05,0.000000000000e+00,33.0605
28,129,0.5039062500,0.2539062500,2.638268255033e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.638268255033e-05,2.638268255033e-05,0.000000000000e+00,33.0975
28,130,0.5078125000,0.2578125000,1.929969143429e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,1.929969143429e-05,1.929969143429e-05,0.000000000000e+00,32.9617
28,131,0.5117187500,0.2617187500,3.693627103678e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,3.693627103678e-06,3.693627103678e-06,0.000000000000e+00,32.2436
28,132,0.5156250000,0.2656250000,8.966826984933e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,8.966826984933e-06,8.966826984933e-06,0.000000000000e+00,32.6288
28,133,0.5195312500,0.2695312500,5.481840480390e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,5.481840480390e-07,5.481840480390e-07,0.000000000000e+00,31.4151
28,134,0.5234375000,0.2734375000,3.176564950541e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,3.176564950541e-06,3.176564950541e-06,0.000000000000e+00,32.1781
28,135,0.5273437500,0.2773437500,2.487005293735e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,2.487005293735e-07,2.487005293735e-07,0.000000000000e+00,31.0718
28,136,0.5312500000,0.2812500000,9.536411273317e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,9.536411273317e-07,9.536411273317e-07,0.000000000000e+00,31.6555
28,137,0.5351562500,0.2851562500,9.414938105831e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,9.414938105831e-08,9.414938105831e-08,0.000000000000e+00,30.6500
28,138,0.5390625000,0.2890625000,2.371031308595e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,2.371031308595e-07,2.371031308595e-07,0.000000000000e+00,31.0511
28,139,0.5429687500,0.2929687500,2.855456046855e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,2.855456046855e-08,2.855456046855e-08,0.000000000000e+00,30.1318
28,140,0.5468750000,0.2968750000,4.743901505837e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,4.743901505837e-08,4.743901505837e-08,0.000000000000e+00,30.3523
28,141,0.5507812500,0.3007812500,7.018256246922e-09,0.000000000000e+00,20000,22044,0.000000000000e+00,7.018256246922e-09,7.018256246922e-09,0.000000000000e+00,29.5224
28,142,0.5546875000,0.3046875000,7.060496682307e-09,0.000000000000e+00,20000,22044,0.000000000000e+00,7.060496682307e-09,7.060496682307e-09,0.000000000000e+00,29.5250
28,143,0.5585937500,0.3085937500,1.249648916458e-09,0.000000000000e+00,20000,22044,0.000000000000e+00,1.249648916458e-09,1.249648916458e-09,0.000000000000e+00,28.7729
28,144,0.5625000000,0.3125000000,7.619679536349e-10,0.000000000000e+00,20000,22044,0.000000000000e+00,7.619679536349e-10,7.619679536349e-10,0.000000000000e+00,28.5581
28,145,0.5664062500,0.3164062500,1.893306095250e-10,0.000000000000e+00,20000,22044,0.000000000000e+00,1.893306095250e-10,1.893306095250e-10,0.000000000000e+00,27.9534
28,146,0.5703125000,0.3203125000,1.781120872413e-11,0.000000000000e+00,20000,22044,0.000000000000e+00,1.781120872413e-11,1.781120872413e-11,0.000000000000e+00,26.9268
28,147,0.5742187500,0.3242187500,1.363568196728e-11,0.000000000000e+00,20000,22044,0.000000000000e+00,1.363568196728e-11,1.363568196728e-11,0.000000000000e+00,26.8108
28,149,0.5820312500,0.3320312500,4.299091088794e-13,0.000000000000e+00,20000,22044,0.000000000000e+00,4.299091088794e-13,4.299091088794e-13,0.000000000000e+00,25.3095
29,0,0.0000000000,-0.2500000000,4.947359919820e-02,4.960000000000e-02,20000,22044,0.000000000000e+00,4.947359919820e-02,0.000000000000e+00,4.947359919820e-02,37.2810
29,1,0.0039062500,-0.2460937500,1.541994626710e-02,1.575000000000e-02,20000,22044,0.000000000000e+00,1.541994626710e-02,0.000000000000e+00,1.541994626710e-02,36.7747
29,2,0.0078125000,-0.2421875000,1.007132405370e-03,9.500000000000e-04,20000,22044,0.000000000000e+00,1.007132405370e-03,0.000000000000e+00,1.007132405370e-03,35.5897
29,3,0.0117187500,-0.2382812500,6.321329910805e-03,6.300000000000e-03,20000,22044,0.000000000000e+00,6.321329910805e-03,0.000000000000e+00,6.321329910805e-03,36.3875
29,4,0.0156250000,-0.2343750000,1.188048057488e-03,1.050000000000e-03,20000,22044,0.000000000000e+00,1.188048057488e-03,0.000000000000e+00,1.188048057488e-03,35.6615
29,5,0.0195312500,-0.2304687500,3.633718559839e-03,3.350000000000e-03,20000,22044,0.000000000000e+00,3.633718559839e-03,0.000000000000e+00,3.633718559839e-03,36.1470
29,6,0.0234375000,-0.2265625000,7.900473614129e-04,5.500000000000e-04,20000,22044,0.000000000000e+00,7.900473614129e-04,0.000000000000e+00,7.900473614129e-04,35.4843
29,7,0.0273437500,-0.2226562500,3.365139706764e-03,4.400000000000e-03,20000,22044,0.000000000000e+00,3.365139706764e-03,0.000000000000e+00,3.365139706764e-03,36.1137
29,8,0.0312500000,-0.2187500000,6.759470357385e-04,5.000000000000e-04,20000,22044,0.000000000000e+00,6.759470357385e-04,0.000000000000e+00,6.759470357385e-04,35.4166
29,9,0.0351562500,-0.2148437500,3.596834425594e-03,3.700000000000e-03,20000,22044,0.000000000000e+00,3.596834425594e-03,0.000000000000e+00,3.596834425594e-03,36.1426
29,10,0.0390625000,-0.2109375000,7.905293233527e-04,7.000000000000e-04,20000,22044,0.000000000000e+00,7.905293233527e-04,0.000000000000e+00,7.905293233527e-04,35.4846
29,11,0.0429687500,-0.2070312500,6.365855148593e-04,5.500000000000e-04,20000,22044,0.000000000000e+00,6.365855148593e-04,0.000000000000e+00,6.365855148593e-04,35.3905
29,12,0.0468750000,-0.2031250000,2.778510596245e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,2.778510596245e-04,0.000000000000e+00,2.778510596245e-04,35.0305
29,13,0.0507812500,-0.1992187500,3.461222936008e-04,3.500000000000e-04,20000,22044,0.000000000000e+00,3.461222936008e-04,0.000000000000e+00,3.461222936008e-04,35.1259
29,14,0.0546875000,-0.1953125000,8.932264846464e-05,1.000000000000e-04,20000,22044,0.000000000000e+00,8.932264846464e-05,0.000000000000e+00,8.932264846464e-05,34.5376
29,15,0.0585937500,-0.1914062500,3.070317274945e-03,3.550000000000e-03,20000,22044,0.000000000000e+00,3.070317274945e-03,0.000000000000e+00,3.070317274945e-03,36.0738
29,16,0.0625000000,-0.1875000000,6.552975980131e-04,6.500000000000e-04,20000,22044,0.000000000000e+00,6.552975980131e-04,0.000000000000e+00,6.552975980131e-04,35.4031
29,17,0.0664062500,-0.1835937500,3.543791757824e-03,2.900000000000e-03,20000,22044,0.000000000000e+00,3.543791757824e-03,0.000000000000e+00,3.543791757824e-03,36.1361
29,18,0.0703125000,-0.1796875000,8.338307026328e-04,1.350000000000e-03,20000,22044,0.000000000000e+00,8.338307026328e-04,0.000000000000e+00,8.338307026328e-04,35.5077
29,19,0.0742187500,-0.1757812500,5.435414090126e-04,6.500000000000e-04,20000,22044,0.000000000000e+00,5.435414090126e-04,0.000000000000e+00,5.435414090126e-04,35.3219
29,20,0.0781250000,-0.1718750000,3.188651337693e-04,3.500000000000e-04,20000,22044,0.000000000000e+00,3.188651337693e-04,0.000000000000e+00,3.188651337693e-04,35.0903
29,21,0.0820312500,-0.1679687500,2.966391538189e-04,5.000000000000e-05,20000,22044,0.000000000000e+00,2.966391538189e-04,0.000000000000e+00,2.966391538189e-04,35.0589
29,22,0.0859375000,-0.1640625000,1.838012962407e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,1.838012962407e-04,0.000000000000e+00,1.838012962407e-04,34.8510
29,23,0.0898437500,-0.1601562500,3.064017735455e-04,2.000000000000e-04,20000,22044,0.000000000000e+00,3.064017735455e-04,0.000000000000e+00,3.064017735455e-04,35.0730
29,24,0.0937500000,-0.1562500000,1.998509355440e-04,2.000000000000e-04,20000,22044,0.000000000000e+00,1.998509355440e-04,0.000000000000e+00,1.998509355440e-04,34.8874
29,25,0.0976562500,-0.1523437500,2.902957873256e-04,2.000000000000e-04,20000,22044,0.000000000000e+00,2.902957873256e-04,0.000000000000e+00,2.902957873256e-04,35.0495
29,26,0.1015625000,-0.1484375000,1.321389606010e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,1.321389606010e-04,0.000000000000e+00,1.321389606010e-04,34.7077
29,27,0.1054687500,-0.1445312500,9.007987073004e-05,2.000000000000e-04,20000,22044,0.000000000000e+00,9.007987073004e-05,0.000000000000e+00,9.007987073004e-05,34.5413
29,28,0.1093750000,-0.1406250000,1.341999958691e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.341999958691e-05,0.000000000000e+00,1.341999958691e-05,33.7144
29,29,0.1132812500,-0.1367187500,3.552275282574e-04,3.500000000000e-04,20000,22044,0.000000000000e+00,3.552275282574e-04,0.000000000000e+00,3.552275282574e-04,35.1372
29,30,0.1171875000,-0.1328125000,7.572948563657e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,7.572948563657e-05,0.000000000000e+00,7.572948563657e-05,34.4659
29,31,0.1210937500,-0.1289062500,2.822146005538e-03,2.950000000000e-03,20000,22044,0.000000000000e+00,2.822146005538e-03,0.000000000000e+00,2.822146005538e-03,36.0372
29,32,0.1250000000,-0.1250000000,6.635435698802e-04,5.500000000000e-04,20000,22044,0.000000000000e+00,6.635435698802e-04,0.000000000000e+00,6.635435698802e-04,35.4085
29,33,0.1289062500,-0.1210937500,3.141604192941e-03,3.500000000000e-03,20000,22044,0.000000000000e+00,3.141604192941e-03,0.000000000000e+00,3.141604192941e-03,36.0838
29,34,0.1328125000,-0.1171875000,7.979218438981e-04,6.500000000000e-04,20000,22044,0.000000000000e+00,7.979218438981e-04,0.000000000000e+00,7.979218438981e-04,35.4886
29,35,0.1367187500,-0.1132812500,6.446784767507e-04,8.000000000000e-04,20000,22044,0.000000000000e+00,6.446784767507e-04,0.000000000000e+00,6.446784767507e-04,35.3960
29,36,0.1406250000,-0.1093750000,4.296792413803e-04,5.000000000000e-04,20000,22044,0.000000000000e+00,4.296792413803e-04,0.000000000000e+00,4.296792413803e-04,35.2198
29,37,0.1445312500,-0.1054687500,2.368998276289e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,2.368998276289e-04,0.000000000000e+00,2.368998276289e-04,34.9612
29,38,0.1484375000,-0.1015625000,3.549229519920e-04,3.500000000000e-04,20000,22044,0.000000000000e+00,3.549229519920e-04,0.000000000000e+00,3.549229519920e-04,35.1368
29,39,0.1523437500,-0.0976562500,2.243708877756e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,2.243708877756e-04,0.000000000000e+00,2.243708877756e-04,34.9376
29,40,0.1562500000,-0.0937500000,2.201998495133e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,2.201998495133e-04,0.000000000000e+00,2.201998495133e-04,34.9295
29,41,0.1601562500,-0.0898437500,1.476658310389e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,1.476658310389e-04,0.000000000000e+00,1.476658310389e-04,34.7559
29,42,0.1640625000,-0.0859375000,2.088880195088e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,2.088880195088e-04,0.000000000000e+00,2.088880195088e-04,34.9066
29,43,0.1679687500,-0.0820312500,1.135084513905e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,1.135084513905e-04,0.000000000000e+00,1.135084513905e-04,34.6417
29,44,0.1718750000,-0.0781250000,6.299276949130e-05,1.000000000000e-04,20000,22044,0.000000000000e+00,6.299276949130e-05,0.000000000000e+00,6.299276949130e-05,34.3860
29,45,0.1757812500,-0.0742187500,8.057166882697e-05,1.500000000000e-04,20000,22044,0.000000000000e+00,8.057166882697e-05,0.000000000000e+00,8.057166882697e-05,34.4928
29,46,0.1796875000,-0.0703125000,1.607223310413e-04,2.000000000000e-04,20000,22044,0.000000000000e+00,1.607223310413e-04,0.000000000000e+00,1.607223310413e-04,34.7927
29,47,0.1835937500,-0.0664062500,1.544270714383e-04,3.000000000000e-04,20000,22044,0.000000000000e+00,1.544270714383e-04,0.000000000000e+00,1.544270714383e-04,34.7754
29,48,0.1875000000,-0.0625000000,1.731456711356e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,1.731456711356e-04,0.000000000000e+00,1.731456711356e-04,34.8251
29,49,0.1914062500,-0.0585937500,1.491266745335e-04,1.000000000000e-04,20000,22044,1.210476156091e-10,1.491265534859e-04,1.210476156091e-10,1.491265534859e-04,34.7602
29,50,0.1953125000,-0.0546875000,1.926238376353e-04,4.000000000000e-04,20000,22044,0.000000000000e+00,1.926238376353e-04,0.000000000000e+00,1.926238376353e-04,34.8714
